success,trial_type,trial_index,time_elapsed,internal_node_id,cwid,StartTime,EndTime,rt,response,task,question_order,stim,answer,stimulus,Correct
,survey-likert,7,206593,0.0-4.0-3.0,2577141,44965.5189351852,44965.5233796296,49351.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,5.0,,1
,survey-likert,8,242180,0.0-4.0-4.0,2577141,44965.5189351852,44965.5233796296,35582.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,8.0,,0
,survey-likert,9,262217,0.0-4.0-5.0,2577141,44965.5189351852,44965.5233796296,20030.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,2.0,,0
,survey-likert,10,278846,0.0-4.0-6.0,2577141,44965.5189351852,44965.5233796296,16625.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,1.0,,0
,survey-likert,11,298432,0.0-4.0-7.0,2577141,44965.5189351852,44965.5233796296,19581.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,5.0,,0
,survey-likert,12,316861,0.0-4.0-8.0,2577141,44965.5189351852,44965.5233796296,18436.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,7.0,,1
,survey-likert,13,341375,0.0-4.0-9.0,2577141,44965.5189351852,44965.5233796296,24510.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,4.0,,0
,survey-likert,14,360321,0.0-4.0-10.0,2577141,44965.5189351852,44965.5233796296,18931.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,6.0,,0
,survey-likert,15,380516,0.0-4.0-11.0,2577141,44965.5189351852,44965.5233796296,20190.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,1.0,,0
,html-keyboard-response,16,383916,0.0-5.0,2577141,44965.5189351852,44965.5233796296,3393.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,3643,0.0-0.0,4659011,44965.4734837963,44965.481724537,,,,,,,,0
,survey-html-form,1,10120,0.0-1.0,4659011,44965.4734837963,44965.481724537,6476.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,30857,0.0-2.0,4659011,44965.4734837963,44965.481724537,20736.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,35727,0.0-3.0,4659011,44965.4734837963,44965.481724537,4870.0,Array,rpms_instruction,,,,,0
,survey-likert,4,89056,0.0-4.0-0.0,4659011,44965.4734837963,44965.481724537,53327.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,138944,0.0-4.0-1.0,4659011,44965.4734837963,44965.481724537,49886.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,4.0,,1
,survey-likert,6,179200,0.0-4.0-2.0,4659011,44965.4734837963,44965.481724537,40254.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,211312,0.0-4.0-3.0,4659011,44965.4734837963,44965.481724537,32110.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,6.0,,0
,survey-likert,8,281088,0.0-4.0-4.0,4659011,44965.4734837963,44965.481724537,69775.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,8.0,,0
,survey-likert,9,334024,0.0-4.0-5.0,4659011,44965.4734837963,44965.481724537,52934.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,2.0,,0
,survey-likert,10,415336,0.0-4.0-6.0,4659011,44965.4734837963,44965.481724537,81310.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,1.0,,0
,survey-likert,11,461849,0.0-4.0-7.0,4659011,44965.4734837963,44965.481724537,46510.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,6.0,,1
,survey-likert,12,501128,0.0-4.0-8.0,4659011,44965.4734837963,44965.481724537,39276.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,7.0,,1
,survey-likert,13,593840,0.0-4.0-9.0,4659011,44965.4734837963,44965.481724537,92709.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,5.0,,1
,survey-likert,14,669752,0.0-4.0-10.0,4659011,44965.4734837963,44965.481724537,75910.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,4.0,,1
,survey-likert,15,709880,0.0-4.0-11.0,4659011,44965.4734837963,44965.481724537,40126.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,3.0,,1
,html-keyboard-response,16,712371,0.0-5.0,4659011,44965.4734837963,44965.481724537,2489.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,5714,0.0-0.0,5187258,44965.5185532407,44965.5237615741,,,,,,,,0
,survey-html-form,1,15694,0.0-1.0,5187258,44965.5185532407,44965.5237615741,9980.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,22836,0.0-2.0,5187258,44965.5185532407,44965.5237615741,7142.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,27607,0.0-3.0,5187258,44965.5185532407,44965.5237615741,4770.0,Array,rpms_instruction,,,,,0
,survey-likert,4,93869,0.0-4.0-0.0,5187258,44965.5185532407,44965.5237615741,66261.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,112868,0.0-4.0-1.0,5187258,44965.5185532407,44965.5237615741,18997.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,4.0,,1
,survey-likert,6,125778,0.0-4.0-2.0,5187258,44965.5185532407,44965.5237615741,12908.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,141599,0.0-4.0-3.0,5187258,44965.5185532407,44965.5237615741,15819.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,5.0,,1
,survey-likert,8,202895,0.0-4.0-4.0,5187258,44965.5185532407,44965.5237615741,61293.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,2.0,,1
,survey-likert,9,221356,0.0-4.0-5.0,5187258,44965.5185532407,44965.5237615741,18459.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,7.0,,1
,survey-likert,10,239186,0.0-4.0-6.0,5187258,44965.5185532407,44965.5237615741,17828.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,8.0,,1
,survey-likert,11,268472,0.0-4.0-7.0,5187258,44965.5185532407,44965.5237615741,29284.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,6.0,,1
,survey-likert,12,297944,0.0-4.0-8.0,5187258,44965.5185532407,44965.5237615741,29470.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,7.0,,1
,survey-likert,13,347723,0.0-4.0-9.0,5187258,44965.5185532407,44965.5237615741,49777.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,2.0,,0
,survey-likert,14,411609,0.0-4.0-10.0,5187258,44965.5185532407,44965.5237615741,63884.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,4.0,,1
,survey-likert,15,445607,0.0-4.0-11.0,5187258,44965.5185532407,44965.5237615741,33996.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,3.0,,1
,html-keyboard-response,16,449174,0.0-5.0,5187258,44965.5185532407,44965.5237615741,3564.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,80323,0.0-0.0,494309,44965.5181597222,44965.5241203704,,,,,,,,0
,survey-html-form,1,86633,0.0-1.0,494309,44965.5181597222,44965.5241203704,6307.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,101111,0.0-2.0,494309,44965.5181597222,44965.5241203704,14477.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,106953,0.0-3.0,494309,44965.5181597222,44965.5241203704,5841.0,Array,rpms_instruction,,,,,0
,survey-likert,4,167046,0.0-4.0-0.0,494309,44965.5181597222,44965.5241203704,60091.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,199104,0.0-4.0-1.0,494309,44965.5181597222,44965.5241203704,32054.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,8.0,,0
,survey-likert,6,248415,0.0-4.0-2.0,494309,44965.5181597222,44965.5241203704,49307.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,262240,0.0-4.0-3.0,494309,44965.5181597222,44965.5241203704,13822.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,5.0,,1
,survey-likert,8,284384,0.0-4.0-4.0,494309,44965.5181597222,44965.5241203704,22141.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,8.0,,0
,survey-likert,9,318990,0.0-4.0-5.0,494309,44965.5181597222,44965.5241203704,34603.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,7.0,,1
,survey-likert,10,344791,0.0-4.0-6.0,494309,44965.5181597222,44965.5241203704,25796.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,8.0,,1
,survey-likert,11,393743,0.0-4.0-7.0,494309,44965.5181597222,44965.5241203704,48950.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,5.0,,0
,survey-likert,12,407530,0.0-4.0-8.0,494309,44965.5181597222,44965.5241203704,13783.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,7.0,,1
,survey-likert,13,434831,0.0-4.0-9.0,494309,44965.5181597222,44965.5241203704,27298.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,1.0,,0
,survey-likert,14,481463,0.0-4.0-10.0,494309,44965.5181597222,44965.5241203704,46630.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,6.0,,0
,survey-likert,15,512849,0.0-4.0-11.0,494309,44965.5181597222,44965.5241203704,31382.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,2.0,,0
,html-keyboard-response,16,514852,0.0-5.0,494309,44965.5181597222,44965.5241203704,2000.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,3103,0.0-0.0,4087419,44965.5174074074,44965.5241782407,,,,,,,,0
,survey-html-form,1,8369,0.0-1.0,4087419,44965.5174074074,44965.5241782407,5265.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,15367,0.0-2.0,4087419,44965.5174074074,44965.5241782407,6997.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,19545,0.0-3.0,4087419,44965.5174074074,44965.5241782407,4177.0,Array,rpms_instruction,,,,,0
,survey-likert,4,44131,0.0-4.0-0.0,4087419,44965.5174074074,44965.5241782407,24584.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,92635,0.0-4.0-1.0,4087419,44965.5174074074,44965.5241782407,48501.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,4.0,,1
,survey-likert,6,173801,0.0-4.0-2.0,4087419,44965.5174074074,44965.5241782407,81164.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,186731,0.0-4.0-3.0,4087419,44965.5174074074,44965.5241782407,12928.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,5.0,,1
,survey-likert,8,243364,0.0-4.0-4.0,4087419,44965.5174074074,44965.5241782407,56630.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,6.0,,0
,survey-likert,9,328249,0.0-4.0-5.0,4087419,44965.5174074074,44965.5241782407,84884.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,5.0,,0
,survey-likert,10,367738,0.0-4.0-6.0,4087419,44965.5174074074,44965.5241782407,39486.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,8.0,,1
,survey-likert,11,382528,0.0-4.0-7.0,4087419,44965.5174074074,44965.5241782407,14788.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,8.0,,0
,survey-likert,12,411741,0.0-4.0-8.0,4087419,44965.5174074074,44965.5241782407,29211.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,5.0,,0
,survey-likert,13,458759,0.0-4.0-9.0,4087419,44965.5174074074,44965.5241782407,47017.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,2.0,,0
,survey-likert,14,532133,0.0-4.0-10.0,4087419,44965.5174074074,44965.5241782407,73373.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,2.0,,0
,survey-likert,15,583159,0.0-4.0-11.0,4087419,44965.5174074074,44965.5241782407,51023.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,3.0,,1
,html-keyboard-response,16,585374,0.0-5.0,4087419,44965.5174074074,44965.5241782407,2213.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,5703,0.0-0.0,2933739,44965.5148148148,44965.5245486111,,,,,,,,0
,survey-html-form,1,13563,0.0-1.0,2933739,44965.5148148148,44965.5245486111,7858.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,34307,0.0-2.0,2933739,44965.5148148148,44965.5245486111,20743.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,41475,0.0-3.0,2933739,44965.5148148148,44965.5245486111,7167.0,Array,rpms_instruction,,,,,0
,survey-likert,4,88291,0.0-4.0-0.0,2933739,44965.5148148148,44965.5245486111,46814.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,138675,0.0-4.0-1.0,2933739,44965.5148148148,44965.5245486111,50378.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,4.0,,1
,survey-likert,6,162283,0.0-4.0-2.0,2933739,44965.5148148148,44965.5245486111,23604.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,188106,0.0-4.0-3.0,2933739,44965.5148148148,44965.5245486111,25820.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,7.0,,0
,survey-likert,8,252675,0.0-4.0-4.0,2933739,44965.5148148148,44965.5245486111,64565.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,2.0,,1
,survey-likert,9,299025,0.0-4.0-5.0,2933739,44965.5148148148,44965.5245486111,46347.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,7.0,,1
,survey-likert,10,333896,0.0-4.0-6.0,2933739,44965.5148148148,44965.5245486111,34868.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,8.0,,1
,survey-likert,11,368192,0.0-4.0-7.0,2933739,44965.5148148148,44965.5245486111,34292.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,3.0,,0
,survey-likert,12,401552,0.0-4.0-8.0,2933739,44965.5148148148,44965.5245486111,33356.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,7.0,,1
,survey-likert,13,655936,0.0-4.0-9.0,2933739,44965.5148148148,44965.5245486111,254380.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,5.0,,1
,survey-likert,14,747966,0.0-4.0-10.0,2933739,44965.5148148148,44965.5245486111,92027.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,2.0,,0
,survey-likert,15,834790,0.0-4.0-11.0,2933739,44965.5148148148,44965.5245486111,86819.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,1.0,,0
,html-keyboard-response,16,840836,0.0-5.0,2933739,44965.5148148148,44965.5245486111,6042.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,9037,0.0-0.0,4733003,44964.9388078704,44964.9412847222,,,,,,,,0
,survey-html-form,1,12524,0.0-1.0,4733003,44964.9388078704,44964.9412847222,3481.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,21200,0.0-2.0,4733003,44964.9388078704,44964.9412847222,8675.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,28556,0.0-3.0,4733003,44964.9388078704,44964.9412847222,7355.0,Array,rpms_instruction,,,,,0
,survey-likert,4,39953,0.0-4.0-0.0,4733003,44964.9388078704,44964.9412847222,11396.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,8.0,,0
,survey-likert,5,55777,0.0-4.0-1.0,4733003,44964.9388078704,44964.9412847222,15820.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,8.0,,0
,survey-likert,6,72257,0.0-4.0-2.0,4733003,44964.9388078704,44964.9412847222,16476.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,95436,0.0-4.0-3.0,4733003,44964.9388078704,44964.9412847222,23176.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,4.0,,0
,survey-likert,8,111732,0.0-4.0-4.0,4733003,44964.9388078704,44964.9412847222,16292.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,2.0,,1
,survey-likert,9,124754,0.0-4.0-5.0,4733003,44964.9388078704,44964.9412847222,13018.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,7.0,,1
,survey-likert,10,138416,0.0-4.0-6.0,4733003,44964.9388078704,44964.9412847222,13658.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,4.0,,0
,survey-likert,11,151823,0.0-4.0-7.0,4733003,44964.9388078704,44964.9412847222,13404.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,3.0,,0
,survey-likert,12,163388,0.0-4.0-8.0,4733003,44964.9388078704,44964.9412847222,11561.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,6.0,,0
,survey-likert,13,179461,0.0-4.0-9.0,4733003,44964.9388078704,44964.9412847222,16068.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,6.0,,0
,survey-likert,14,193683,0.0-4.0-10.0,4733003,44964.9388078704,44964.9412847222,14219.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,7.0,,0
,survey-likert,15,208130,0.0-4.0-11.0,4733003,44964.9388078704,44964.9412847222,14443.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,2.0,,0
,html-keyboard-response,16,213104,0.0-5.0,4733003,44964.9388078704,44964.9412847222,4969.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,2739,0.0-0.0,59422,44965.5193402778,44965.5247337963,,,,,,,,0
,survey-html-form,1,6938,0.0-1.0,59422,44965.5193402778,44965.5247337963,4194.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,11437,0.0-2.0,59422,44965.5193402778,44965.5247337963,4496.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,13391,0.0-3.0,59422,44965.5193402778,44965.5247337963,1950.0,Array,rpms_instruction,,,,,0
,survey-likert,4,48266,0.0-4.0-0.0,59422,44965.5193402778,44965.5247337963,34870.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,83185,0.0-4.0-1.0,59422,44965.5193402778,44965.5247337963,34905.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,7.0,,0
,survey-likert,6,110971,0.0-4.0-2.0,59422,44965.5193402778,44965.5247337963,27768.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,134797,0.0-4.0-3.0,59422,44965.5193402778,44965.5247337963,23807.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,5.0,,1
,survey-likert,8,152709,0.0-4.0-4.0,59422,44965.5193402778,44965.5247337963,17891.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,2.0,,1
,survey-likert,9,172658,0.0-4.0-5.0,59422,44965.5193402778,44965.5247337963,19929.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,7.0,,1
,survey-likert,10,207128,0.0-4.0-6.0,59422,44965.5193402778,44965.5247337963,34452.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,8.0,,1
,survey-likert,11,272889,0.0-4.0-7.0,59422,44965.5193402778,44965.5247337963,65746.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,6.0,,1
,survey-likert,12,308332,0.0-4.0-8.0,59422,44965.5193402778,44965.5247337963,35426.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,7.0,,1
,survey-likert,13,386888,0.0-4.0-9.0,59422,44965.5193402778,44965.5247337963,78541.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,5.0,,1
,survey-likert,14,415447,0.0-4.0-10.0,59422,44965.5193402778,44965.5247337963,28544.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,4.0,,1
,survey-likert,15,462520,0.0-4.0-11.0,59422,44965.5193402778,44965.5247337963,47053.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,3.0,,1
,html-keyboard-response,16,465701,0.0-5.0,59422,44965.5193402778,44965.5247337963,3165.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,2932,0.0-0.0,4550563,44965.5211921296,44965.5252314815,,,,,,,,0
,survey-html-form,1,7664,0.0-1.0,4550563,44965.5211921296,44965.5252314815,4730.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,14288,0.0-2.0,4550563,44965.5211921296,44965.5252314815,6623.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,25981,0.0-3.0,4550563,44965.5211921296,44965.5252314815,11692.0,Array,rpms_instruction,,,,,0
,survey-likert,4,51461,0.0-4.0-0.0,4550563,44965.5211921296,44965.5252314815,25477.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,73823,0.0-4.0-1.0,4550563,44965.5211921296,44965.5252314815,22356.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,4.0,,1
,survey-likert,6,93129,0.0-4.0-2.0,4550563,44965.5211921296,44965.5252314815,19301.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,110700,0.0-4.0-3.0,4550563,44965.5211921296,44965.5252314815,17567.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,5.0,,1
,survey-likert,8,133887,0.0-4.0-4.0,4550563,44965.5211921296,44965.5252314815,22068.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,2.0,,1
,survey-likert,9,152596,0.0-4.0-5.0,4550563,44965.5211921296,44965.5252314815,18703.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,7.0,,1
,survey-likert,10,168493,0.0-4.0-6.0,4550563,44965.5211921296,44965.5252314815,15892.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,4.0,,0
,survey-likert,11,187802,0.0-4.0-7.0,4550563,44965.5211921296,44965.5252314815,19304.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,6.0,,1
,survey-likert,12,211250,0.0-4.0-8.0,4550563,44965.5211921296,44965.5252314815,23444.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,2.0,,0
,survey-likert,13,253436,0.0-4.0-9.0,4550563,44965.5211921296,44965.5252314815,42181.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,5.0,,1
,survey-likert,14,304765,0.0-4.0-10.0,4550563,44965.5211921296,44965.5252314815,51324.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,4.0,,1
,survey-likert,15,345530,0.0-4.0-11.0,4550563,44965.5211921296,44965.5252314815,40760.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,3.0,,1
,html-keyboard-response,16,348909,0.0-5.0,4550563,44965.5211921296,44965.5252314815,3373.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,13930,0.0-0.0,135604,44965.5163888889,44965.5252314815,,,,,,,,0
,survey-html-form,1,16850,0.0-1.0,135604,44965.5163888889,44965.5252314815,2917.0,Array,rpms_instruction,,,,,0
,survey-html-form,2,24321,0.0-2.0,135604,44965.5163888889,44965.5252314815,7470.0,Array,rpms_instruction,,,,,0
,survey-html-form,3,28097,0.0-3.0,135604,44965.5163888889,44965.5252314815,3775.0,Array,rpms_instruction,,,,,0
,survey-likert,4,50434,0.0-4.0-0.0,135604,44965.5163888889,44965.5252314815,22334.0,Array,rpms_task,Array,RPMShort_images/G0T1E01RPM01.png,5.0,,1
,survey-likert,5,67034,0.0-4.0-1.0,135604,44965.5163888889,44965.5252314815,16596.0,Array,rpms_task,Array,RPMShort_images/G0T1E02RPM04.png,4.0,,1
,survey-likert,6,96553,0.0-4.0-2.0,135604,44965.5163888889,44965.5252314815,29515.0,Array,rpms_task,Array,RPMShort_images/G0T1E03RPM08.png,1.0,,1
,survey-likert,7,108122,0.0-4.0-3.0,135604,44965.5163888889,44965.5252314815,11563.0,Array,rpms_task,Array,RPMShort_images/G0T1E04RPM11.png,5.0,,1
,survey-likert,8,165249,0.0-4.0-4.0,135604,44965.5163888889,44965.5252314815,57122.0,Array,rpms_task,Array,RPMShort_images/G0T1E05RPM15.png,2.0,,1
,survey-likert,9,191386,0.0-4.0-5.0,135604,44965.5163888889,44965.5252314815,26132.0,Array,rpms_task,Array,RPMShort_images/G0T1E06RPM18.png,7.0,,1
,survey-likert,10,303465,0.0-4.0-6.0,135604,44965.5163888889,44965.5252314815,112072.0,Array,rpms_task,Array,RPMShort_images/G0T1E07RPM21.png,8.0,,1
,survey-likert,11,395328,0.0-4.0-7.0,135604,44965.5163888889,44965.5252314815,91859.0,Array,rpms_task,Array,RPMShort_images/G0T1E08RPM23.png,8.0,,0
,survey-likert,12,415153,0.0-4.0-8.0,135604,44965.5163888889,44965.5252314815,19819.0,Array,rpms_task,Array,RPMShort_images/G0T1E09RPM25.png,7.0,,1
,survey-likert,13,578160,0.0-4.0-9.0,135604,44965.5163888889,44965.5252314815,163001.0,Array,rpms_task,Array,RPMShort_images/G0T1E10RPM30.png,5.0,,1
,survey-likert,14,697585,0.0-4.0-10.0,135604,44965.5163888889,44965.5252314815,119419.0,Array,rpms_task,Array,RPMShort_images/G0T1E11RPM31.png,4.0,,1
,survey-likert,15,762504,0.0-4.0-11.0,135604,44965.5163888889,44965.5252314815,64913.0,Array,rpms_task,Array,RPMShort_images/G0T1E12RPM35.png,3.0,,1
,html-keyboard-response,16,764145,0.0-5.0,135604,44965.5163888889,44965.5252314815,1634.0, ,rpms_debrief,,,,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>,0
1.0,fullscreen,0,9837,0.0-0.0,2677151,44965.5192824074,44965.5256712963,,,,,,,,0
